"year","reef_code","transect_code","quadrat_distance","fronds_20m2","site_id"
2009,"SMK","SMK 116-25",35,0,"SMK_16"
2009,"SMK","SMK 116-25",45,0,"SMK_16"
2009,"SMK","SMK 117-0",5,0,"SMK_17"
2009,"SMK","SMK 117-0",15,0,"SMK_17"
2009,"SMK","SMK 117-0",25,0,"SMK_17"
2009,"SMK","SMK 117-0",35,0,"SMK_17"
2009,"SMK","SMK 117-0",45,0,"SMK_17"
2009,"SMK","SMK 117-25",5,0,"SMK_17"
2009,"SMK","SMK 117-25",15,0,"SMK_17"
2009,"SMK","SMK 117-25",25,0,"SMK_17"
2009,"SMK","SMK 117-25",35,0,"SMK_17"
2009,"SMK","SMK 117-25",45,0,"SMK_17"
2009,"SMK","SMK 118-0",5,32,"SMK_18"
2009,"SMK","SMK 118-0",15,4,"SMK_18"
2009,"SMK","SMK 118-0",25,25,"SMK_18"
2009,"SMK","SMK 118-0",35,0,"SMK_18"
2009,"SMK","SMK 118-0",45,6,"SMK_18"
2009,"SMK","SMK 118-25",5,141,"SMK_18"
2009,"SMK","SMK 118-25",15,94,"SMK_18"
2009,"SMK","SMK 118-25",25,3,"SMK_18"
2009,"SMK","SMK 118-25",35,0,"SMK_18"
2009,"SMK","SMK 118-25",45,95,"SMK_18"
2009,"SMK","SMK 119-0",15,0,"SMK_19"
2009,"SMK","SMK 119-0",25,0,"SMK_19"
2009,"SMK","SMK 119-0",35,69,"SMK_19"
2009,"SMK","SMK 119-0",45,54,"SMK_19"
2009,"SMK","SMK 119-25",5,0,"SMK_19"
2009,"SMK","SMK 119-25",15,0,"SMK_19"
2009,"SMK","SMK 119-25",25,1,"SMK_19"
2009,"SMK","SMK 119-25",35,105,"SMK_19"
2009,"SMK","SMK 119-25",45,0,"SMK_19"
2009,"SMK","SMK 120-0",5,0,"SMK_20"
2009,"SMK","SMK 120-0",15,0,"SMK_20"
2009,"SMK","SMK 120-0",25,47,"SMK_20"
2009,"SMK","SMK 120-0",35,0,"SMK_20"
2009,"SMK","SMK 120-0",45,41,"SMK_20"
2009,"SMK","SMK 120-25",5,88,"SMK_20"
2009,"SMK","SMK 120-25",15,97,"SMK_20"
2009,"SMK","SMK 120-25",25,65,"SMK_20"
2009,"SMK","SMK 120-25",35,118,"SMK_20"
2009,"SMK","SMK 120-25",45,161,"SMK_20"
2009,"SMK","SMK 121-0",5,165,"SMK_21"
2009,"SMK","SMK 121-0",15,112,"SMK_21"
2009,"SMK","SMK 121-0",25,29,"SMK_21"
2009,"SMK","SMK 121-0",35,21,"SMK_21"
2009,"SMK","SMK 121-0",45,14,"SMK_21"
2009,"SMK","SMK 121-25",5,87,"SMK_21"
2009,"SMK","SMK 121-25",15,23,"SMK_21"
2009,"SMK","SMK 121-25",25,87,"SMK_21"
2009,"SMK","SMK 121-25",35,69,"SMK_21"
2009,"SMK","SMK 121-25",45,187,"SMK_21"
2009,"SMK","SMK 122-0",5,178,"SMK_22"
2009,"SMK","SMK 122-0",15,146,"SMK_22"
2009,"SMK","SMK 122-0",25,187,"SMK_22"
2009,"SMK","SMK 122-0",35,114,"SMK_22"
2009,"SMK","SMK 122-0",45,90,"SMK_22"
2009,"SMK","SMK 122-25",5,253,"SMK_22"
2009,"SMK","SMK 122-25",15,197,"SMK_22"
2009,"SMK","SMK 122-25",25,237,"SMK_22"
2009,"SMK","SMK 122-25",35,64,"SMK_22"
2009,"SMK","SMK 122-25",45,106,"SMK_22"
2009,"SMK","SMK 123-0",5,0,"SMK_23"
2009,"SMK","SMK 123-0",15,67,"SMK_23"
2009,"SMK","SMK 123-0",25,0,"SMK_23"
2009,"SMK","SMK 123-0",35,82,"SMK_23"
2009,"SMK","SMK 123-0",45,0,"SMK_23"
2009,"SMK","SMK 123-25",5,41,"SMK_23"
2009,"SMK","SMK 123-25",15,99,"SMK_23"
2009,"SMK","SMK 123-25",25,206,"SMK_23"
2009,"SMK","SMK 123-25",35,56,"SMK_23"
2009,"SMK","SMK 123-25",45,292,"SMK_23"
2009,"SMK","SMK 124-0",5,122,"SMK_24"
2009,"SMK","SMK 124-0",15,182,"SMK_24"
2009,"SMK","SMK 124-0",25,176,"SMK_24"
2009,"SMK","SMK 124-0",35,59,"SMK_24"
2009,"SMK","SMK 124-0",45,4,"SMK_24"
2009,"SMK","SMK 124-25",5,85,"SMK_24"
2009,"SMK","SMK 124-25",15,178,"SMK_24"
2009,"SMK","SMK 124-25",25,83,"SMK_24"
2009,"SMK","SMK 124-25",35,124,"SMK_24"
2009,"SMK","SMK 124-25",45,170,"SMK_24"
2009,"SMK","SMK 125-0",5,69,"SMK_25"
2009,"SMK","SMK 125-0",15,64,"SMK_25"
2009,"SMK","SMK 125-0",25,144,"SMK_25"
2009,"SMK","SMK 125-0",35,103,"SMK_25"
2009,"SMK","SMK 125-0",45,129,"SMK_25"
2009,"SMK","SMK 125-25",5,148,"SMK_25"
2009,"SMK","SMK 125-25",15,61,"SMK_25"
2009,"SMK","SMK 125-25",25,81,"SMK_25"
2009,"SMK","SMK 125-25",35,179,"SMK_25"
2009,"SMK","SMK 125-25",45,159,"SMK_25"
2009,"SMK","SMK 126-0",5,103,"SMK_26"
2009,"SMK","SMK 126-0",15,50,"SMK_26"
2009,"SMK","SMK 126-0",25,112,"SMK_26"
2009,"SMK","SMK 126-0",35,51,"SMK_26"
2009,"SMK","SMK 126-0",45,24,"SMK_26"
2009,"SMK","SMK 126-25",5,46,"SMK_26"
2009,"SMK","SMK 126-25",15,91,"SMK_26"
2009,"SMK","SMK 126-25",25,298,"SMK_26"
2009,"SMK","SMK 126-25",35,168,"SMK_26"
2009,"SMK","SMK 126-25",45,150,"SMK_26"
2009,"SMK","SMK 127-0",5,134,"SMK_27"
2009,"SMK","SMK 127-0",15,17,"SMK_27"
2009,"SMK","SMK 127-0",25,150,"SMK_27"
2009,"SMK","SMK 127-0",35,161,"SMK_27"
2009,"SMK","SMK 127-0",45,85,"SMK_27"
2009,"SMK","SMK 127-25",5,87,"SMK_27"
2009,"SMK","SMK 127-25",15,124,"SMK_27"
2009,"SMK","SMK 127-25",25,111,"SMK_27"
2009,"SMK","SMK 127-25",35,38,"SMK_27"
2009,"SMK","SMK 127-25",45,31,"SMK_27"
2009,"SMK","SMK 128-0",5,77,"SMK_28"
2009,"SMK","SMK 128-0",15,82,"SMK_28"
2009,"SMK","SMK 128-0",25,123,"SMK_28"
2009,"SMK","SMK 128-0",35,119,"SMK_28"
2009,"SMK","SMK 128-0",45,176,"SMK_28"
2009,"SMK","SMK 128-25",5,0,"SMK_28"
2009,"SMK","SMK 128-25",15,96,"SMK_28"
2009,"SMK","SMK 128-25",25,87,"SMK_28"
2009,"SMK","SMK 128-25",35,18,"SMK_28"
2009,"SMK","SMK 128-25",45,111,"SMK_28"
2009,"SMK","SMK 129-0",5,141,"SMK_29"
2009,"SMK","SMK 129-0",15,126,"SMK_29"
2009,"SMK","SMK 129-0",25,201,"SMK_29"
2009,"SMK","SMK 129-0",35,0,"SMK_29"
2009,"SMK","SMK 129-0",45,49,"SMK_29"
2009,"SMK","SMK 129-25",5,24,"SMK_29"
2009,"SMK","SMK 129-25",15,206,"SMK_29"
2009,"SMK","SMK 129-25",25,168,"SMK_29"
2009,"SMK","SMK 129-25",35,189,"SMK_29"
2009,"SMK","SMK 129-25",45,145,"SMK_29"
2009,"SMK","SMK 130-0",5,59,"SMK_30"
2009,"SMK","SMK 130-0",15,170,"SMK_30"
2009,"SMK","SMK 130-0",25,103,"SMK_30"
2009,"SMK","SMK 130-0",35,201,"SMK_30"
2009,"SMK","SMK 130-0",45,92,"SMK_30"
2009,"SMK","SMK 130-25",5,185,"SMK_30"
2009,"SMK","SMK 130-25",15,126,"SMK_30"
2009,"SMK","SMK 130-25",25,0,"SMK_30"
2009,"SMK","SMK 130-25",35,159,"SMK_30"
2009,"SMK","SMK 130-25",45,0,"SMK_30"
2009,"SMK","SMK 131-0",5,64,"SMK_31"
2009,"SMK","SMK 131-0",15,43,"SMK_31"
2009,"SMK","SMK 131-0",25,128,"SMK_31"
2009,"SMK","SMK 131-0",35,0,"SMK_31"
2009,"SMK","SMK 131-0",45,115,"SMK_31"
2009,"SMK","SMK 131-25",5,88,"SMK_31"
2009,"SMK","SMK 131-25",15,136,"SMK_31"
2009,"SMK","SMK 131-25",25,258,"SMK_31"
2009,"SMK","SMK 131-25",35,23,"SMK_31"
2009,"SMK","SMK 131-25",45,87,"SMK_31"
2009,"SMK","SMK 132-0",5,61,"SMK_32"
2009,"SMK","SMK 132-0",15,134,"SMK_32"
2009,"SMK","SMK 132-0",25,85,"SMK_32"
2009,"SMK","SMK 132-0",35,135,"SMK_32"
2009,"SMK","SMK 132-0",45,185,"SMK_32"
2009,"SMK","SMK 132-25",5,50,"SMK_32"
2009,"SMK","SMK 132-25",15,119,"SMK_32"
2009,"SMK","SMK 132-25",25,112,"SMK_32"
2009,"SMK","SMK 132-25",35,147,"SMK_32"
2009,"SMK","SMK 132-25",45,157,"SMK_32"
2009,"SMK","SMK 133-0",5,117,"SMK_33"
2009,"SMK","SMK 133-0",15,202,"SMK_33"
2009,"SMK","SMK 133-0",25,47,"SMK_33"
2009,"SMK","SMK 133-0",35,79,"SMK_33"
2009,"SMK","SMK 133-0",45,153,"SMK_33"
2009,"SMK","SMK 133-25",5,72,"SMK_33"
2009,"SMK","SMK 133-25",15,3,"SMK_33"
2009,"SMK","SMK 133-25",25,0,"SMK_33"
2009,"SMK","SMK 133-25",35,2,"SMK_33"
2009,"SMK","SMK 133-25",45,189,"SMK_33"
2009,"SMK","SMK 134-0",5,49,"SMK_34"
2009,"SMK","SMK 134-0",15,0,"SMK_34"
2009,"SMK","SMK 134-0",25,0,"SMK_34"
2009,"SMK","SMK 134-0",35,50,"SMK_34"
2009,"SMK","SMK 134-0",45,0,"SMK_34"
2009,"SMK","SMK 134-25",5,46,"SMK_34"
2009,"SMK","SMK 134-25",15,0,"SMK_34"
2009,"SMK","SMK 134-25",25,0,"SMK_34"
2009,"SMK","SMK 134-25",35,0,"SMK_34"
2009,"SMK","SMK 134-25",45,18,"SMK_34"
2009,"SMK","SMK 135-0",5,0,"SMK_35"
2009,"SMK","SMK 135-0",15,0,"SMK_35"
2009,"SMK","SMK 135-0",25,35,"SMK_35"
2009,"SMK","SMK 135-0",35,0,"SMK_35"
2009,"SMK","SMK 135-0",45,37,"SMK_35"
2009,"SMK","SMK 135-25",5,93,"SMK_35"
2009,"SMK","SMK 135-25",15,82,"SMK_35"
2009,"SMK","SMK 135-25",25,146,"SMK_35"
2009,"SMK","SMK 135-25",35,173,"SMK_35"
2009,"SMK","SMK 135-25",45,68,"SMK_35"
2009,"SMK","SMK 136-0",5,25,"SMK_36"
2009,"SMK","SMK 136-0",15,71,"SMK_36"
2009,"SMK","SMK 136-0",25,97,"SMK_36"
2009,"SMK","SMK 136-0",35,42,"SMK_36"
2009,"SMK","SMK 136-0",45,92,"SMK_36"
2009,"SMK","SMK 136-25",5,135,"SMK_36"
2009,"SMK","SMK 136-25",15,74,"SMK_36"
2009,"SMK","SMK 136-25",25,103,"SMK_36"
2009,"SMK","SMK 136-25",35,134,"SMK_36"
2009,"SMK","SMK 136-25",45,249,"SMK_36"
2009,"SMK","SMK 137-0",5,162,"SMK_37"
2009,"SMK","SMK 137-0",15,147,"SMK_37"
2009,"SMK","SMK 137-0",25,18,"SMK_37"
2009,"SMK","SMK 137-0",35,133,"SMK_37"
2009,"SMK","SMK 137-0",45,67,"SMK_37"
2009,"SMK","SMK 137-25",5,122,"SMK_37"
2009,"SMK","SMK 137-25",15,130,"SMK_37"
2009,"SMK","SMK 137-25",25,67,"SMK_37"
2009,"SMK","SMK 137-25",35,74,"SMK_37"
2009,"SMK","SMK 137-25",45,0,"SMK_37"
2009,"SMK","SMK 138-0",5,125,"SMK_38"
2009,"SMK","SMK 138-0",15,65,"SMK_38"
2009,"SMK","SMK 138-0",25,0,"SMK_38"
2009,"SMK","SMK 138-0",35,0,"SMK_38"
2009,"SMK","SMK 138-0",45,0,"SMK_38"
2009,"SMK","SMK 138-25",5,125,"SMK_38"
2009,"SMK","SMK 138-25",15,149,"SMK_38"
2009,"SMK","SMK 138-25",25,234,"SMK_38"
2009,"SMK","SMK 138-25",35,34,"SMK_38"
2009,"SMK","SMK 138-25",45,147,"SMK_38"
2009,"SMK","SMK 139-0",5,245,"SMK_39"
2009,"SMK","SMK 139-0",15,0,"SMK_39"
2009,"SMK","SMK 139-0",25,107,"SMK_39"
2009,"SMK","SMK 139-0",35,272,"SMK_39"
2009,"SMK","SMK 139-0",45,170,"SMK_39"
2009,"SMK","SMK 139-25",5,21,"SMK_39"
2009,"SMK","SMK 139-25",15,19,"SMK_39"
2009,"SMK","SMK 139-25",25,58,"SMK_39"
2009,"SMK","SMK 139-25",35,0,"SMK_39"
2009,"SMK","SMK 139-25",45,0,"SMK_39"
2009,"SMK","SMK 140-0",5,91,"SMK_40"
2009,"SMK","SMK 140-0",15,96,"SMK_40"
2009,"SMK","SMK 140-0",25,160,"SMK_40"
2009,"SMK","SMK 140-0",35,65,"SMK_40"
2009,"SMK","SMK 140-0",45,80,"SMK_40"
2009,"SMK","SMK 140-25",5,0,"SMK_40"
2009,"SMK","SMK 140-25",15,106,"SMK_40"
2009,"SMK","SMK 140-25",25,14,"SMK_40"
2009,"SMK","SMK 140-25",35,21,"SMK_40"
2009,"SMK","SMK 140-25",45,0,"SMK_40"
2009,"SMK","SMK 141-0",5,2,"SMK_41"
2009,"SMK","SMK 141-0",15,0,"SMK_41"
2009,"SMK","SMK 141-0",25,0,"SMK_41"
2009,"SMK","SMK 141-0",35,0,"SMK_41"
2009,"SMK","SMK 141-0",45,0,"SMK_41"
2009,"SMK","SMK 141-25",5,0,"SMK_41"
2009,"SMK","SMK 141-25",15,0,"SMK_41"
2009,"SMK","SMK 141-25",25,0,"SMK_41"
2009,"SMK","SMK 141-25",35,0,"SMK_41"
2009,"SMK","SMK 141-25",45,1,"SMK_41"
2009,"WNR","WNR 101-0",5,0,"WNR_1"
2009,"WNR","WNR 101-0",15,0,"WNR_1"
2009,"WNR","WNR 101-0",25,0,"WNR_1"
2009,"WNR","WNR 101-0",35,0,"WNR_1"
2009,"WNR","WNR 101-0",45,0,"WNR_1"
2009,"WNR","WNR 101-25",5,0,"WNR_1"
2009,"WNR","WNR 101-25",15,0,"WNR_1"
2009,"WNR","WNR 101-25",25,2,"WNR_1"
2009,"WNR","WNR 101-25",35,0,"WNR_1"
2009,"WNR","WNR 101-25",45,0,"WNR_1"
2009,"WNR","WNR 102-0",5,0,"WNR_2"
2009,"WNR","WNR 102-0",15,0,"WNR_2"
2009,"WNR","WNR 102-0",25,0,"WNR_2"
2009,"WNR","WNR 102-0",35,0,"WNR_2"
2009,"WNR","WNR 102-0",45,0,"WNR_2"
2009,"WNR","WNR 102-25",5,0,"WNR_2"
2009,"WNR","WNR 102-25",15,0,"WNR_2"
2009,"WNR","WNR 102-25",25,0,"WNR_2"
2009,"WNR","WNR 102-25",35,0,"WNR_2"
2009,"WNR","WNR 102-25",45,0,"WNR_2"
2009,"WNR","WNR 103-0",5,0,"WNR_3"
2009,"WNR","WNR 103-0",15,0,"WNR_3"
2009,"WNR","WNR 103-0",25,0,"WNR_3"
2009,"WNR","WNR 103-0",35,2,"WNR_3"
2009,"WNR","WNR 103-0",45,0,"WNR_3"
2009,"WNR","WNR 103-25",5,0,"WNR_3"
2009,"WNR","WNR 103-25",15,0,"WNR_3"
2009,"WNR","WNR 103-25",25,0,"WNR_3"
2009,"WNR","WNR 103-25",35,0,"WNR_3"
2009,"WNR","WNR 103-25",45,0,"WNR_3"
2009,"WNR","WNR 104-0",5,0,"WNR_4"
2009,"WNR","WNR 104-0",15,0,"WNR_4"
2009,"WNR","WNR 104-0",25,0,"WNR_4"
2009,"WNR","WNR 104-0",35,0,"WNR_4"
2009,"WNR","WNR 104-0",45,0,"WNR_4"
2009,"WNR","WNR 104-25",5,0,"WNR_4"
2009,"WNR","WNR 104-25",15,0,"WNR_4"
2009,"WNR","WNR 104-25",25,0,"WNR_4"
2009,"WNR","WNR 104-25",35,0,"WNR_4"
2009,"WNR","WNR 104-25",45,0,"WNR_4"
2009,"WNR","WNR 105-0",5,2,"WNR_5"
2009,"WNR","WNR 105-0",15,0,"WNR_5"
2009,"WNR","WNR 105-0",25,2,"WNR_5"
2009,"WNR","WNR 105-0",35,0,"WNR_5"
2009,"WNR","WNR 105-0",45,0,"WNR_5"
2009,"WNR","WNR 105-25",5,0,"WNR_5"
2009,"WNR","WNR 105-25",15,0,"WNR_5"
2009,"WNR","WNR 105-25",25,0,"WNR_5"
2009,"WNR","WNR 105-25",35,0,"WNR_5"
2009,"WNR","WNR 105-25",45,2,"WNR_5"
2009,"WNR","WNR 106-0",5,2,"WNR_6"
2009,"WNR","WNR 106-0",15,8,"WNR_6"
2009,"WNR","WNR 106-0",25,21,"WNR_6"
2009,"WNR","WNR 106-0",35,0,"WNR_6"
2009,"WNR","WNR 106-0",45,0,"WNR_6"
2009,"WNR","WNR 106-25",5,0,"WNR_6"
2009,"WNR","WNR 106-25",15,0,"WNR_6"
2009,"WNR","WNR 106-25",25,0,"WNR_6"
2009,"WNR","WNR 106-25",35,0,"WNR_6"
2009,"WNR","WNR 106-25",45,0,"WNR_6"
2009,"WNR","WNR 107-0",5,0,"WNR_7"
2009,"WNR","WNR 107-0",15,2,"WNR_7"
2009,"WNR","WNR 107-0",25,0,"WNR_7"
2009,"WNR","WNR 107-0",35,0,"WNR_7"
2009,"WNR","WNR 107-0",45,0,"WNR_7"
2009,"WNR","WNR 107-25",5,0,"WNR_7"
2009,"WNR","WNR 107-25",15,0,"WNR_7"
2009,"WNR","WNR 107-25",25,0,"WNR_7"
2009,"WNR","WNR 107-25",35,0,"WNR_7"
2009,"WNR","WNR 107-25",45,1,"WNR_7"
2009,"WNR","WNR 108-0",5,2,"WNR_8"
2009,"WNR","WNR 108-0",15,0,"WNR_8"
2009,"WNR","WNR 108-0",25,2,"WNR_8"
2009,"WNR","WNR 108-0",35,0,"WNR_8"
2009,"WNR","WNR 108-0",45,0,"WNR_8"
2009,"WNR","WNR 108-25",5,0,"WNR_8"
2009,"WNR","WNR 108-25",15,0,"WNR_8"
2009,"WNR","WNR 108-25",25,0,"WNR_8"
2009,"WNR","WNR 108-25",35,0,"WNR_8"
2009,"WNR","WNR 108-25",45,0,"WNR_8"
2009,"WNR","WNR 109-0",5,2,"WNR_9"
2009,"WNR","WNR 109-0",15,0,"WNR_9"
2009,"WNR","WNR 109-0",25,0,"WNR_9"
2009,"WNR","WNR 109-0",35,0,"WNR_9"
2009,"WNR","WNR 109-0",45,0,"WNR_9"
2009,"WNR","WNR 109-25",5,0,"WNR_9"
2009,"WNR","WNR 109-25",15,0,"WNR_9"
2009,"WNR","WNR 109-25",25,0,"WNR_9"
2009,"WNR","WNR 109-25",35,0,"WNR_9"
2009,"WNR","WNR 109-25",45,0,"WNR_9"
2009,"WNR","WNR 110-0",5,0,"WNR_10"
2009,"WNR","WNR 110-0",15,0,"WNR_10"
2009,"WNR","WNR 110-0",25,0,"WNR_10"
2009,"WNR","WNR 110-0",35,0,"WNR_10"
2009,"WNR","WNR 110-0",45,2,"WNR_10"
2009,"WNR","WNR 110-25",5,0,"WNR_10"
2009,"WNR","WNR 110-25",15,0,"WNR_10"
2009,"WNR","WNR 110-25",25,0,"WNR_10"
2009,"WNR","WNR 110-25",35,0,"WNR_10"
2009,"WNR","WNR 110-25",45,0,"WNR_10"
2009,"WNR","WNR 111-0",5,0,"WNR_11"
2009,"WNR","WNR 111-0",15,0,"WNR_11"
2009,"WNR","WNR 111-0",25,0,"WNR_11"
2009,"WNR","WNR 111-0",35,0,"WNR_11"
2009,"WNR","WNR 111-0",45,0,"WNR_11"
2009,"WNR","WNR 111-25",5,6,"WNR_11"
2009,"WNR","WNR 111-25",15,0,"WNR_11"
2009,"WNR","WNR 111-25",25,0,"WNR_11"
2009,"WNR","WNR 111-25",35,0,"WNR_11"
2009,"WNR","WNR 111-25",45,4,"WNR_11"
2009,"WNR","WNR 112-0",5,0,"WNR_12"
2009,"WNR","WNR 112-0",15,0,"WNR_12"
2009,"WNR","WNR 112-0",25,0,"WNR_12"
2009,"WNR","WNR 112-0",35,0,"WNR_12"
2009,"WNR","WNR 112-0",45,0,"WNR_12"
2009,"WNR","WNR 112-25",5,0,"WNR_12"
2009,"WNR","WNR 112-25",15,0,"WNR_12"
2009,"WNR","WNR 112-25",25,0,"WNR_12"
2009,"WNR","WNR 112-25",35,0,"WNR_12"
2009,"WNR","WNR 112-25",45,0,"WNR_12"
2009,"WNR","WNR 113-0",5,0,"WNR_13"
2009,"WNR","WNR 113-0",15,11,"WNR_13"
2009,"WNR","WNR 113-0",25,0,"WNR_13"
2009,"WNR","WNR 113-0",35,0,"WNR_13"
2009,"WNR","WNR 113-0",45,0,"WNR_13"
2009,"WNR","WNR 113-25",5,0,"WNR_13"
2009,"WNR","WNR 113-25",15,0,"WNR_13"
2009,"WNR","WNR 113-25",25,0,"WNR_13"
2009,"WNR","WNR 113-25",35,0,"WNR_13"
2009,"WNR","WNR 113-25",45,0,"WNR_13"
2009,"WNR","WNR 114-0",5,0,"WNR_14"
2009,"WNR","WNR 114-0",15,0,"WNR_14"
2009,"WNR","WNR 114-0",25,0,"WNR_14"
2009,"WNR","WNR 114-0",35,0,"WNR_14"
2009,"WNR","WNR 114-0",45,0,"WNR_14"
2009,"WNR","WNR 114-25",5,0,"WNR_14"
2009,"WNR","WNR 114-25",15,0,"WNR_14"
2009,"WNR","WNR 114-25",25,0,"WNR_14"
2009,"WNR","WNR 114-25",35,0,"WNR_14"
2009,"WNR","WNR 114-25",45,0,"WNR_14"
2009,"WNR","WNR 115-0",5,0,"WNR_15"
2009,"WNR","WNR 115-0",15,0,"WNR_15"
2009,"WNR","WNR 115-0",25,0,"WNR_15"
2009,"WNR","WNR 115-0",35,0,"WNR_15"
2009,"WNR","WNR 115-0",45,2,"WNR_15"
2009,"WNR","WNR 115-25",5,2,"WNR_15"
2009,"WNR","WNR 115-25",15,2,"WNR_15"
2009,"WNR","WNR 115-25",25,2,"WNR_15"
2009,"WNR","WNR 115-25",35,0,"WNR_15"
2009,"WNR","WNR 115-25",45,0,"WNR_15"
2009,"WNR","WNR 116-0",5,0,"WNR_16"
2009,"WNR","WNR 116-0",15,0,"WNR_16"
2009,"WNR","WNR 116-0",25,0,"WNR_16"
2009,"WNR","WNR 116-0",35,0,"WNR_16"
2009,"WNR","WNR 116-0",45,0,"WNR_16"
2009,"WNR","WNR 116-25",5,0,"WNR_16"
2009,"WNR","WNR 116-25",15,8,"WNR_16"
2009,"WNR","WNR 116-25",25,0,"WNR_16"
2009,"WNR","WNR 116-25",35,2,"WNR_16"
2009,"WNR","WNR 116-25",45,0,"WNR_16"
2009,"WNR","WNR 117-0",5,0,"WNR_17"
2009,"WNR","WNR 117-0",15,0,"WNR_17"
2009,"WNR","WNR 117-0",25,0,"WNR_17"
2009,"WNR","WNR 117-0",35,0,"WNR_17"
2009,"WNR","WNR 117-0",45,0,"WNR_17"
2009,"WNR","WNR 117-25",5,0,"WNR_17"
2009,"WNR","WNR 117-25",15,0,"WNR_17"
2009,"WNR","WNR 117-25",25,0,"WNR_17"
2009,"WNR","WNR 117-25",35,0,"WNR_17"
2009,"WNR","WNR 117-25",45,0,"WNR_17"
2009,"WNR","WNR 118-0",5,10,"WNR_18"
2009,"WNR","WNR 118-0",15,0,"WNR_18"
2009,"WNR","WNR 118-0",25,0,"WNR_18"
2009,"WNR","WNR 118-0",35,0,"WNR_18"
2009,"WNR","WNR 118-0",45,0,"WNR_18"
2009,"WNR","WNR 118-25",5,0,"WNR_18"
2009,"WNR","WNR 118-25",15,0,"WNR_18"
2009,"WNR","WNR 118-25",25,0,"WNR_18"
2009,"WNR","WNR 118-25",35,0,"WNR_18"
2009,"WNR","WNR 118-25",45,0,"WNR_18"
2009,"WNR","WNR 119-0",5,0,"WNR_19"
2009,"WNR","WNR 119-0",15,0,"WNR_19"
2009,"WNR","WNR 119-0",25,0,"WNR_19"
2009,"WNR","WNR 119-0",35,0,"WNR_19"
2009,"WNR","WNR 119-0",45,0,"WNR_19"
2009,"WNR","WNR 119-25",5,0,"WNR_19"
2009,"WNR","WNR 119-25",15,0,"WNR_19"
2009,"WNR","WNR 119-25",25,0,"WNR_19"
2009,"WNR","WNR 119-25",35,0,"WNR_19"
2009,"WNR","WNR 119-25",45,0,"WNR_19"
2009,"WNR","WNR 120-0",5,0,"WNR_20"
2009,"WNR","WNR 120-0",15,0,"WNR_20"
2009,"WNR","WNR 120-0",25,27,"WNR_20"
2009,"WNR","WNR 120-0",35,0,"WNR_20"
2009,"WNR","WNR 120-0",45,0,"WNR_20"
2009,"WNR","WNR 120-25",5,0,"WNR_20"
2009,"WNR","WNR 120-25",15,2,"WNR_20"
2009,"WNR","WNR 120-25",25,2,"WNR_20"
2009,"WNR","WNR 120-25",35,0,"WNR_20"
2009,"WNR","WNR 120-25",45,0,"WNR_20"
2009,"WNR","WNR 121-0",5,0,"WNR_21"
2009,"WNR","WNR 121-0",15,0,"WNR_21"
2009,"WNR","WNR 121-0",25,4,"WNR_21"
2009,"WNR","WNR 121-0",35,0,"WNR_21"
2009,"WNR","WNR 121-0",45,0,"WNR_21"
2009,"WNR","WNR 121-25",5,2,"WNR_21"
2009,"WNR","WNR 121-25",15,0,"WNR_21"
2009,"WNR","WNR 121-25",25,0,"WNR_21"
2009,"WNR","WNR 121-25",35,2,"WNR_21"
2009,"WNR","WNR 121-25",45,0,"WNR_21"
2009,"WNR","WNR 122-0",5,0,"WNR_22"
2009,"WNR","WNR 122-0",15,0,"WNR_22"
2009,"WNR","WNR 122-0",25,0,"WNR_22"
2009,"WNR","WNR 122-0",35,0,"WNR_22"
2009,"WNR","WNR 122-0",45,0,"WNR_22"
2009,"WNR","WNR 122-25",5,4,"WNR_22"
2009,"WNR","WNR 122-25",15,0,"WNR_22"
2009,"WNR","WNR 122-25",25,0,"WNR_22"
2009,"WNR","WNR 122-25",35,0,"WNR_22"
2009,"WNR","WNR 122-25",45,0,"WNR_22"
2009,"WNR","WNR 128-0",5,6,"WNR_26"
2009,"WNR","WNR 128-0",15,6,"WNR_26"
2009,"WNR","WNR 128-0",25,2,"WNR_26"
2009,"WNR","WNR 128-0",35,2,"WNR_26"
2009,"WNR","WNR 128-0",45,2,"WNR_26"
2009,"WNR","WNR 128-25",5,17,"WNR_26"
2009,"WNR","WNR 128-25",15,0,"WNR_26"
2009,"WNR","WNR 128-25",25,6,"WNR_26"
2009,"WNR","WNR 128-25",35,2,"WNR_26"
2009,"WNR","WNR 128-25",45,9,"WNR_26"
2009,"WNR","WNR 129-0",5,6,"WNR_27"
2009,"WNR","WNR 129-0",15,2,"WNR_27"
2009,"WNR","WNR 129-0",25,0,"WNR_27"
2009,"WNR","WNR 129-0",35,0,"WNR_27"
2009,"WNR","WNR 129-0",45,2,"WNR_27"
2009,"WNR","WNR 129-25",5,3,"WNR_27"
2009,"WNR","WNR 129-25",15,0,"WNR_27"
2009,"WNR","WNR 129-25",25,2,"WNR_27"
2009,"WNR","WNR 129-25",35,3,"WNR_27"
2009,"WNR","WNR 129-25",45,3,"WNR_27"
2009,"WNR","WNR 130-0",5,0,"WNR_28"
2009,"WNR","WNR 130-0",15,0,"WNR_28"
2009,"WNR","WNR 130-0",25,2,"WNR_28"
2009,"WNR","WNR 130-0",35,2,"WNR_28"
2009,"WNR","WNR 130-0",45,2,"WNR_28"
2009,"WNR","WNR 130-25",5,5,"WNR_28"
2009,"WNR","WNR 130-25",15,0,"WNR_28"
